id,experiment_id,result_type,result_value,context,created,updated
2.706000000000000227e+02,1.499964999999999993e+00,5.391451000000000094e-06
2.706999999999999886e+02,1.499964999999999993e+00,5.384874999999999837e-06
2.708000000000000114e+02,1.499964999999999993e+00,5.376419999999999593e-06
2.708999999999999773e+02,1.499964999999999993e+00,5.385814000000000134e-06
2.710000000000000000e+02,1.499964999999999993e+00,5.371723000000000170e-06
2.711000000000000227e+02,1.499964999999999993e+00,5.382056000000000161e-06
2.711999999999999886e+02,1.499964999999999993e+00,5.380177999999999567e-06
2.713000000000000114e+02,1.499964999999999993e+00,5.382995999999999850e-06
2.713999999999999773e+02,1.499964999999999993e+00,5.387693000000000121e-06
2.715000000000000000e+02,1.499964999999999993e+00,5.366086000000000210e-06
2.716000000000000227e+02,1.499964999999999993e+00,5.378298999999999580e-06
2.716999999999999886e+02,1.499964999999999993e+00,5.376419999999999593e-06
2.718000000000000114e+02,1.499964999999999993e+00,5.371723000000000170e-06
2.718999999999999773e+02,1.499964999999999993e+00,5.361388999999999940e-06
2.720000000000000000e+02,1.499964999999999993e+00,5.382995999999999850e-06
2.721000000000000227e+02,1.499964999999999993e+00,5.370782999999999634e-06
2.721999999999999886e+02,1.499964999999999993e+00,5.401784999999999477e-06
2.723000000000000114e+02,1.499964999999999993e+00,5.376419999999999593e-06
2.723999999999999773e+02,1.499964999999999993e+00,5.366086000000000210e-06
2.725000000000000000e+02,1.499964999999999993e+00,5.374540999999999607e-06
2.726000000000000227e+02,1.499964999999999993e+00,5.383935000000000147e-06
2.726999999999999886e+02,1.499964999999999993e+00,5.382056000000000161e-06
2.728000000000000114e+02,1.499964999999999993e+00,5.370782999999999634e-06
2.728999999999999773e+02,1.499964999999999993e+00,5.380177999999999567e-06
2.730000000000000000e+02,1.499964999999999993e+00,5.364207000000000224e-06
2.731000000000000227e+02,1.499964999999999993e+00,5.375479999999999904e-06
2.731999999999999886e+02,1.499964999999999993e+00,5.367024999999999661e-06
2.733000000000000114e+02,1.499964999999999993e+00,5.357630999999999967e-06
2.734000000000000341e+02,1.499964999999999993e+00,5.389572000000000107e-06
2.735000000000000000e+02,1.499964999999999993e+00,5.367965000000000197e-06
2.736000000000000227e+02,1.499964999999999993e+00,5.366086000000000210e-06
2.736999999999999886e+02,1.499964999999999993e+00,5.377358999999999891e-06
2.738000000000000114e+02,1.499964999999999993e+00,5.384874999999999837e-06
2.739000000000000341e+02,1.499964999999999993e+00,5.365145999999999674e-06
2.740000000000000000e+02,1.499964999999999993e+00,5.361388999999999940e-06
2.741000000000000227e+02,1.499964999999999993e+00,5.372661999999999620e-06
2.741999999999999886e+02,1.499964999999999993e+00,5.367024999999999661e-06
2.743000000000000114e+02,1.499964999999999993e+00,5.356691000000000278e-06
2.744000000000000341e+02,1.499964999999999993e+00,5.359509999999999954e-06
2.745000000000000000e+02,1.499964999999999993e+00,5.365145999999999674e-06
2.746000000000000227e+02,1.499964999999999993e+00,5.367024999999999661e-06
2.746999999999999886e+02,1.499964999999999993e+00,5.367024999999999661e-06
2.748000000000000114e+02,1.499964999999999993e+00,5.363266999999999687e-06
2.749000000000000341e+02,1.499964999999999993e+00,5.366086000000000210e-06
2.750000000000000000e+02,1.499964999999999993e+00,5.363266999999999687e-06
2.751000000000000227e+02,1.499964999999999993e+00,5.352933999999999697e-06
2.751999999999999886e+02,1.499964999999999993e+00,5.354812999999999683e-06
2.753000000000000114e+02,1.499964999999999993e+00,5.360449000000000251e-06
2.754000000000000341e+02,1.499964999999999993e+00,5.362328000000000237e-06
2.755000000000000000e+02,1.499964999999999993e+00,5.352933999999999697e-06
2.756000000000000227e+02,1.499964999999999993e+00,5.360449000000000251e-06
2.756999999999999886e+02,1.499964999999999993e+00,5.357630999999999967e-06
2.758000000000000114e+02,1.499964999999999993e+00,5.359509999999999954e-06
2.759000000000000341e+02,1.499964999999999993e+00,5.351054999999999710e-06
2.760000000000000000e+02,1.499964999999999993e+00,5.342600000000000314e-06
2.761000000000000227e+02,1.499964999999999993e+00,5.358570000000000264e-06
2.761999999999999886e+02,1.499964999999999993e+00,5.357630999999999967e-06
2.763000000000000114e+02,1.499964999999999993e+00,5.362328000000000237e-06
2.764000000000000341e+02,1.499964999999999993e+00,5.358570000000000264e-06
2.765000000000000000e+02,1.499964999999999993e+00,5.364207000000000224e-06
2.766000000000000227e+02,1.499964999999999993e+00,5.349175999999999724e-06
2.766999999999999886e+02,1.499964999999999993e+00,5.360449000000000251e-06
2.768000000000000114e+02,1.499964999999999993e+00,5.361388999999999940e-06
2.769000000000000341e+02,1.499964999999999993e+00,5.345417999999999750e-06
2.770000000000000000e+02,1.499964999999999993e+00,5.357630999999999967e-06
2.771000000000000227e+02,1.499964999999999993e+00,5.354812999999999683e-06
2.771999999999999886e+02,1.499964999999999993e+00,5.393330000000000080e-06
2.773000000000000114e+02,1.499964999999999993e+00,5.355751999999999980e-06
2.774000000000000341e+02,1.499964999999999993e+00,5.359509999999999954e-06
2.775000000000000000e+02,1.499964999999999993e+00,5.353872999999999994e-06
2.776000000000000227e+02,1.499964999999999993e+00,5.342600000000000314e-06
2.776999999999999886e+02,1.499964999999999993e+00,5.354812999999999683e-06
2.778000000000000114e+02,1.499964999999999993e+00,5.362328000000000237e-06
2.779000000000000341e+02,1.499964999999999993e+00,5.344479000000000300e-06
2.780000000000000000e+02,1.499964999999999993e+00,5.332266000000000084e-06
2.781000000000000227e+02,1.499964999999999993e+00,5.359509999999999954e-06
2.781999999999999886e+02,1.499964999999999993e+00,5.344479000000000300e-06
2.783000000000000114e+02,1.499964999999999993e+00,5.334145000000000070e-06
2.784000000000000341e+02,1.499964999999999993e+00,5.344479000000000300e-06
2.785000000000000000e+02,1.499964999999999993e+00,5.275899999999999750e-06
2.786000000000000227e+02,1.499964999999999993e+00,5.346358000000000287e-06
2.786999999999999886e+02,1.499964999999999993e+00,5.359509999999999954e-06
2.788000000000000114e+02,1.499964999999999993e+00,5.341661000000000017e-06
2.789000000000000341e+02,1.499964999999999993e+00,5.354812999999999683e-06
2.790000000000000000e+02,1.499964999999999993e+00,5.333204999999999534e-06
2.791000000000000227e+02,1.499964999999999993e+00,5.346358000000000287e-06
2.791999999999999886e+02,1.499964999999999993e+00,5.327568999999999813e-06
2.793000000000000114e+02,1.499964999999999993e+00,5.327568999999999813e-06
2.794000000000000341e+02,1.499964999999999993e+00,5.329447999999999800e-06
2.795000000000000000e+02,1.499964999999999993e+00,5.319113999999999570e-06
2.796000000000000227e+02,1.499964999999999993e+00,5.309719999999999876e-06
2.796999999999999886e+02,1.499964999999999993e+00,5.327568999999999813e-06
2.798000000000000114e+02,1.499964999999999993e+00,5.326629000000000124e-06
2.799000000000000341e+02,1.499964999999999993e+00,5.305022999999999606e-06
2.800000000000000000e+02,1.499964999999999993e+00,5.411179000000000017e-06
2.801000000000000227e+02,1.499964999999999993e+00,5.289990999999999713e-06
2.801999999999999886e+02,1.499964999999999993e+00,5.356691000000000278e-06
2.803000000000000114e+02,1.499964999999999993e+00,5.324750000000000137e-06
2.804000000000000341e+02,1.499964999999999993e+00,5.302203999999999930e-06
2.805000000000000000e+02,1.499964999999999993e+00,5.333204999999999534e-06
2.806000000000000227e+02,1.499964999999999993e+00,5.333204999999999534e-06
2.806999999999999886e+02,1.499964999999999993e+00,5.329447999999999800e-06
2.808000000000000114e+02,1.499964999999999993e+00,5.327568999999999813e-06
2.809000000000000341e+02,1.499964999999999993e+00,5.320052999999999867e-06
2.810000000000000000e+02,1.499964999999999993e+00,5.331325999999999547e-06
2.811000000000000227e+02,1.499964999999999993e+00,5.341661000000000017e-06
2.811999999999999886e+02,1.499964999999999993e+00,5.320992999999999556e-06
2.813000000000000114e+02,1.499964999999999993e+00,5.312538000000000160e-06
2.814000000000000341e+02,1.499964999999999993e+00,5.335083999999999520e-06
2.815000000000000000e+02,1.499964999999999993e+00,5.336962999999999507e-06
2.816000000000000227e+02,1.499964999999999993e+00,5.336024000000000057e-06
2.816999999999999886e+02,1.499964999999999993e+00,5.336962999999999507e-06
2.818000000000000114e+02,1.499964999999999993e+00,5.335083999999999520e-06
2.819000000000000341e+02,1.499964999999999993e+00,5.320992999999999556e-06
2.820000000000000000e+02,1.499964999999999993e+00,5.336024000000000057e-06
2.821000000000000227e+02,1.499964999999999993e+00,5.332266000000000084e-06
2.821999999999999886e+02,1.499964999999999993e+00,5.345417999999999750e-06
2.823000000000000114e+02,1.499964999999999993e+00,5.329447999999999800e-06
2.824000000000000341e+02,1.499964999999999993e+00,5.328508000000000110e-06
2.825000000000000000e+02,1.499964999999999993e+00,5.324750000000000137e-06
2.826000000000000227e+02,1.499964999999999993e+00,5.316296000000000133e-06
2.826999999999999886e+02,1.499964999999999993e+00,5.332266000000000084e-06
2.828000000000000114e+02,1.499964999999999993e+00,5.320992999999999556e-06
2.829000000000000341e+02,1.499964999999999993e+00,5.320052999999999867e-06
2.830000000000000000e+02,1.499964999999999993e+00,5.326629000000000124e-06
2.831000000000000227e+02,1.499964999999999993e+00,5.309719999999999876e-06
2.831999999999999886e+02,1.499964999999999993e+00,5.319113999999999570e-06
2.833000000000000114e+02,1.499964999999999993e+00,5.335083999999999520e-06
2.834000000000000341e+02,1.499964999999999993e+00,5.323810999999999840e-06
2.835000000000000000e+02,1.499964999999999993e+00,5.326629000000000124e-06
2.836000000000000227e+02,1.499964999999999993e+00,5.315355999999999597e-06
2.836999999999999886e+02,1.499964999999999993e+00,5.315355999999999597e-06
2.838000000000000114e+02,1.499964999999999993e+00,5.318173999999999880e-06
2.839000000000000341e+02,1.499964999999999993e+00,5.301264000000000241e-06
2.840000000000000000e+02,1.499964999999999993e+00,5.316296000000000133e-06
2.841000000000000227e+02,1.499964999999999993e+00,5.312538000000000160e-06
2.841999999999999886e+02,1.499964999999999993e+00,5.319113999999999570e-06
2.843000000000000114e+02,1.499964999999999993e+00,5.320052999999999867e-06
2.844000000000000341e+02,1.499964999999999993e+00,5.311597999999999624e-06
2.845000000000000000e+02,1.499964999999999993e+00,5.314417000000000147e-06
2.846000000000000227e+02,1.499964999999999993e+00,5.314417000000000147e-06
2.846999999999999886e+02,1.499964999999999993e+00,5.316296000000000133e-06
2.848000000000000114e+02,1.499964999999999993e+00,5.300324999999999943e-06
2.849000000000000341e+02,1.499964999999999993e+00,5.304082999999999917e-06
2.850000000000000000e+02,1.499964999999999993e+00,5.317234999999999583e-06
2.851000000000000227e+02,1.499964999999999993e+00,5.312538000000000160e-06
2.851999999999999886e+02,1.499964999999999993e+00,5.309719999999999876e-06
2.853000000000000114e+02,1.499964999999999993e+00,5.313476999999999610e-06
2.854000000000000341e+02,1.499964999999999993e+00,5.315355999999999597e-06
2.855000000000000000e+02,1.499964999999999993e+00,5.310659000000000173e-06
2.856000000000000227e+02,1.499964999999999993e+00,5.312538000000000160e-06
2.856999999999999886e+02,1.499964999999999993e+00,5.307840999999999890e-06
2.858000000000000114e+02,1.499964999999999993e+00,5.310659000000000173e-06
2.859000000000000341e+02,1.499964999999999993e+00,5.310659000000000173e-06
2.860000000000000000e+02,1.499964999999999993e+00,5.311597999999999624e-06
2.861000000000000227e+02,1.499964999999999993e+00,5.305022999999999606e-06
2.861999999999999886e+02,1.499964999999999993e+00,5.304082999999999917e-06
2.863000000000000114e+02,1.499964999999999993e+00,5.301264000000000241e-06
2.864000000000000341e+02,1.499964999999999993e+00,5.308780000000000187e-06
2.865000000000000000e+02,1.499964999999999993e+00,5.302203999999999930e-06
2.866000000000000227e+02,1.499964999999999993e+00,5.306901000000000200e-06
2.866999999999999886e+02,1.499964999999999993e+00,5.302203999999999930e-06
2.868000000000000114e+02,1.499964999999999993e+00,5.301264000000000241e-06
2.869000000000000341e+02,1.499964999999999993e+00,5.297506999999999660e-06
2.870000000000000000e+02,1.499964999999999993e+00,5.310659000000000173e-06
2.871000000000000227e+02,1.499964999999999993e+00,5.301264000000000241e-06
2.871999999999999886e+02,1.499964999999999993e+00,5.299385000000000254e-06
2.873000000000000114e+02,1.499964999999999993e+00,5.292808999999999997e-06
2.874000000000000341e+02,1.499964999999999993e+00,5.296566999999999970e-06
2.875000000000000000e+02,1.499964999999999993e+00,5.295627999999999673e-06
2.876000000000000227e+02,1.499964999999999993e+00,5.294687999999999984e-06
2.876999999999999886e+02,1.499964999999999993e+00,5.294687999999999984e-06
2.878000000000000114e+02,1.499964999999999993e+00,5.296566999999999970e-06
2.879000000000000341e+02,1.499964999999999993e+00,5.304082999999999917e-06
2.880000000000000000e+02,1.499964999999999993e+00,5.297506999999999660e-06
2.881000000000000227e+02,1.499964999999999993e+00,5.295627999999999673e-06
2.881999999999999886e+02,1.499964999999999993e+00,5.296566999999999970e-06
2.883000000000000114e+02,1.499964999999999993e+00,5.299385000000000254e-06
2.884000000000000341e+02,1.499964999999999993e+00,5.300324999999999943e-06
2.885000000000000000e+02,1.499964999999999993e+00,5.298445999999999957e-06
2.886000000000000227e+02,1.499964999999999993e+00,5.294687999999999984e-06
2.886999999999999886e+02,1.499964999999999993e+00,5.298445999999999957e-06
2.888000000000000114e+02,1.499964999999999993e+00,5.285294000000000290e-06
2.889000000000000341e+02,1.499964999999999993e+00,5.308780000000000187e-06
2.890000000000000000e+02,1.499964999999999993e+00,5.292808999999999997e-06
2.891000000000000227e+02,1.499964999999999993e+00,5.294687999999999984e-06
2.891999999999999886e+02,1.499964999999999993e+00,5.289052000000000263e-06
2.893000000000000114e+02,1.499964999999999993e+00,5.293748999999999687e-06
2.894000000000000341e+02,1.499964999999999993e+00,5.283415000000000304e-06
2.895000000000000000e+02,1.499964999999999993e+00,5.296566999999999970e-06
2.896000000000000227e+02,1.499964999999999993e+00,5.277778999999999736e-06
2.896999999999999886e+02,1.499964999999999993e+00,5.289990999999999713e-06
2.898000000000000114e+02,1.499964999999999993e+00,5.297506999999999660e-06
2.899000000000000341e+02,1.499964999999999993e+00,5.285294000000000290e-06
2.900000000000000000e+02,1.499964999999999993e+00,5.281536000000000317e-06
2.901000000000000227e+02,1.499964999999999993e+00,5.294687999999999984e-06
2.901999999999999886e+02,1.499964999999999993e+00,5.285294000000000290e-06
2.903000000000000114e+02,1.499964999999999993e+00,5.274960000000000060e-06
2.904000000000000341e+02,1.499964999999999993e+00,5.302203999999999930e-06
2.905000000000000000e+02,1.499964999999999993e+00,5.288111999999999727e-06
2.906000000000000227e+02,1.499964999999999993e+00,5.294687999999999984e-06
2.906999999999999886e+02,1.499964999999999993e+00,5.277778999999999736e-06
2.908000000000000114e+02,1.499964999999999993e+00,5.288111999999999727e-06
2.909000000000000341e+02,1.499964999999999993e+00,5.286232999999999740e-06
2.910000000000000000e+02,1.499964999999999993e+00,5.278718000000000033e-06
2.911000000000000227e+02,1.499964999999999993e+00,5.282476000000000006e-06
2.911999999999999886e+02,1.499964999999999993e+00,5.287173000000000277e-06
2.913000000000000114e+02,1.499964999999999993e+00,5.279656999999999483e-06
2.914000000000000341e+02,1.499964999999999993e+00,5.285294000000000290e-06
2.915000000000000000e+02,1.499964999999999993e+00,5.279656999999999483e-06
2.916000000000000227e+02,1.499964999999999993e+00,5.290931000000000250e-06
2.916999999999999886e+02,1.499964999999999993e+00,5.293748999999999687e-06
